dex_id,pokemon_name,variant,source,image_path
81,magnemite,shiny_back,sprite,081_magnemite/shiny_back.png
81,magnemite,official_art,official-artwork,081_magnemite/official_artwork.png
81,magnemite,home_art,pokemon_home,081_magnemite/home_art.png
82,magneton,front,sprite,082_magneton/front.png
82,magneton,back,sprite,082_magneton/back.png
82,magneton,shiny_front,sprite,082_magneton/shiny_front.png
82,magneton,shiny_back,sprite,082_magneton/shiny_back.png
82,magneton,official_art,official-artwork,082_magneton/official_artwork.png
82,magneton,home_art,pokemon_home,082_magneton/home_art.png
83,farfetchd,front,sprite,083_farfetchd/front.png
83,farfetchd,back,sprite,083_farfetchd/back.png
83,farfetchd,shiny_front,sprite,083_farfetchd/shiny_front.png
83,farfetchd,shiny_back,sprite,083_farfetchd/shiny_back.png
83,farfetchd,official_art,official-artwork,083_farfetchd/official_artwork.png
83,farfetchd,home_art,pokemon_home,083_farfetchd/home_art.png
84,doduo,front,sprite,084_doduo/front.png
84,doduo,back,sprite,084_doduo/back.png
84,doduo,shiny_front,sprite,084_doduo/shiny_front.png
84,doduo,shiny_back,sprite,084_doduo/shiny_back.png
84,doduo,official_art,official-artwork,084_doduo/official_artwork.png
84,doduo,home_art,pokemon_home,084_doduo/home_art.png
85,dodrio,front,sprite,085_dodrio/front.png
85,dodrio,back,sprite,085_dodrio/back.png
85,dodrio,shiny_front,sprite,085_dodrio/shiny_front.png
85,dodrio,shiny_back,sprite,085_dodrio/shiny_back.png
85,dodrio,official_art,official-artwork,085_dodrio/official_artwork.png
85,dodrio,home_art,pokemon_home,085_dodrio/home_art.png
86,seel,front,sprite,086_seel/front.png
86,seel,back,sprite,086_seel/back.png
86,seel,shiny_front,sprite,086_seel/shiny_front.png
86,seel,shiny_back,sprite,086_seel/shiny_back.png
86,seel,official_art,official-artwork,086_seel/official_artwork.png
86,seel,home_art,pokemon_home,086_seel/home_art.png
87,dewgong,front,sprite,087_dewgong/front.png
87,dewgong,back,sprite,087_dewgong/back.png
87,dewgong,shiny_front,sprite,087_dewgong/shiny_front.png
87,dewgong,shiny_back,sprite,087_dewgong/shiny_back.png
87,dewgong,official_art,official-artwork,087_dewgong/official_artwork.png
87,dewgong,home_art,pokemon_home,087_dewgong/home_art.png
88,grimer,front,sprite,088_grimer/front.png
88,grimer,back,sprite,088_grimer/back.png
88,grimer,shiny_front,sprite,088_grimer/shiny_front.png
88,grimer,shiny_back,sprite,088_grimer/shiny_back.png
88,grimer,official_art,official-artwork,088_grimer/official_artwork.png
88,grimer,home_art,pokemon_home,088_grimer/home_art.png
89,muk,front,sprite,089_muk/front.png
89,muk,back,sprite,089_muk/back.png
89,muk,shiny_front,sprite,089_muk/shiny_front.png
89,muk,shiny_back,sprite,089_muk/shiny_back.png
89,muk,official_art,official-artwork,089_muk/official_artwork.png
89,muk,home_art,pokemon_home,089_muk/home_art.png
90,shellder,front,sprite,090_shellder/front.png
90,shellder,back,sprite,090_shellder/back.png
90,shellder,shiny_front,sprite,090_shellder/shiny_front.png
90,shellder,shiny_back,sprite,090_shellder/shiny_back.png
90,shellder,official_art,official-artwork,090_shellder/official_artwork.png
90,shellder,home_art,pokemon_home,090_shellder/home_art.png
91,cloyster,front,sprite,091_cloyster/front.png
91,cloyster,back,sprite,091_cloyster/back.png
91,cloyster,shiny_front,sprite,091_cloyster/shiny_front.png
91,cloyster,shiny_back,sprite,091_cloyster/shiny_back.png
91,cloyster,official_art,official-artwork,091_cloyster/official_artwork.png
91,cloyster,home_art,pokemon_home,091_cloyster/home_art.png
92,gastly,front,sprite,092_gastly/front.png
92,gastly,back,sprite,092_gastly/back.png
92,gastly,shiny_front,sprite,092_gastly/shiny_front.png
92,gastly,shiny_back,sprite,092_gastly/shiny_back.png
92,gastly,official_art,official-artwork,092_gastly/official_artwork.png
92,gastly,home_art,pokemon_home,092_gastly/home_art.png
93,haunter,front,sprite,093_haunter/front.png
93,haunter,back,sprite,093_haunter/back.png
93,haunter,shiny_front,sprite,093_haunter/shiny_front.png
93,haunter,shiny_back,sprite,093_haunter/shiny_back.png
93,haunter,official_art,official-artwork,093_haunter/official_artwork.png
93,haunter,home_art,pokemon_home,093_haunter/home_art.png
94,gengar,front,sprite,094_gengar/front.png
94,gengar,back,sprite,094_gengar/back.png
94,gengar,shiny_front,sprite,094_gengar/shiny_front.png
94,gengar,shiny_back,sprite,094_gengar/shiny_back.png
94,gengar,official_art,official-artwork,094_gengar/official_artwork.png
94,gengar,home_art,pokemon_home,094_gengar/home_art.png
95,onix,front,sprite,095_onix/front.png
95,onix,back,sprite,095_onix/back.png
95,onix,shiny_front,sprite,095_onix/shiny_front.png
95,onix,shiny_back,sprite,095_onix/shiny_back.png
95,onix,official_art,official-artwork,095_onix/official_artwork.png
95,onix,home_art,pokemon_home,095_onix/home_art.png
96,drowzee,front,sprite,096_drowzee/front.png
96,drowzee,back,sprite,096_drowzee/back.png
96,drowzee,shiny_front,sprite,096_drowzee/shiny_front.png
96,drowzee,shiny_back,sprite,096_drowzee/shiny_back.png
96,drowzee,official_art,official-artwork,096_drowzee/official_artwork.png
96,drowzee,home_art,pokemon_home,096_drowzee/home_art.png
97,hypno,front,sprite,097_hypno/front.png
97,hypno,back,sprite,097_hypno/back.png
97,hypno,shiny_front,sprite,097_hypno/shiny_front.png
97,hypno,shiny_back,sprite,097_hypno/shiny_back.png
97,hypno,official_art,official-artwork,097_hypno/official_artwork.png
97,hypno,home_art,pokemon_home,097_hypno/home_art.png
98,krabby,front,sprite,098_krabby/front.png
98,krabby,back,sprite,098_krabby/back.png
98,krabby,shiny_front,sprite,098_krabby/shiny_front.png
98,krabby,shiny_back,sprite,098_krabby/shiny_back.png
98,krabby,official_art,official-artwork,098_krabby/official_artwork.png
98,krabby,home_art,pokemon_home,098_krabby/home_art.png
99,kingler,front,sprite,099_kingler/front.png
99,kingler,back,sprite,099_kingler/back.png
99,kingler,shiny_front,sprite,099_kingler/shiny_front.png
99,kingler,shiny_back,sprite,099_kingler/shiny_back.png
99,kingler,official_art,official-artwork,099_kingler/official_artwork.png
99,kingler,home_art,pokemon_home,099_kingler/home_art.png
100,voltorb,front,sprite,100_voltorb/front.png
100,voltorb,back,sprite,100_voltorb/back.png
100,voltorb,shiny_front,sprite,100_voltorb/shiny_front.png
100,voltorb,shiny_back,sprite,100_voltorb/shiny_back.png
100,voltorb,official_art,official-artwork,100_voltorb/official_artwork.png
100,voltorb,home_art,pokemon_home,100_voltorb/home_art.png
101,electrode,front,sprite,101_electrode/front.png
101,electrode,back,sprite,101_electrode/back.png
101,electrode,shiny_front,sprite,101_electrode/shiny_front.png
101,electrode,shiny_back,sprite,101_electrode/shiny_back.png
101,electrode,official_art,official-artwork,101_electrode/official_artwork.png
101,electrode,home_art,pokemon_home,101_electrode/home_art.png
102,exeggcute,front,sprite,102_exeggcute/front.png
102,exeggcute,back,sprite,102_exeggcute/back.png
102,exeggcute,shiny_front,sprite,102_exeggcute/shiny_front.png
102,exeggcute,shiny_back,sprite,102_exeggcute/shiny_back.png
102,exeggcute,official_art,official-artwork,102_exeggcute/official_artwork.png
102,exeggcute,home_art,pokemon_home,102_exeggcute/home_art.png
103,exeggutor,front,sprite,103_exeggutor/front.png
103,exeggutor,back,sprite,103_exeggutor/back.png
103,exeggutor,shiny_front,sprite,103_exeggutor/shiny_front.png
103,exeggutor,shiny_back,sprite,103_exeggutor/shiny_back.png
103,exeggutor,official_art,official-artwork,103_exeggutor/official_artwork.png
103,exeggutor,home_art,pokemon_home,103_exeggutor/home_art.png
104,cubone,front,sprite,104_cubone/front.png
104,cubone,back,sprite,104_cubone/back.png
104,cubone,shiny_front,sprite,104_cubone/shiny_front.png
104,cubone,shiny_back,sprite,104_cubone/shiny_back.png
104,cubone,official_art,official-artwork,104_cubone/official_artwork.png
104,cubone,home_art,pokemon_home,104_cubone/home_art.png
105,marowak,front,sprite,105_marowak/front.png
105,marowak,back,sprite,105_marowak/back.png
105,marowak,shiny_front,sprite,105_marowak/shiny_front.png
105,marowak,shiny_back,sprite,105_marowak/shiny_back.png
105,marowak,official_art,official-artwork,105_marowak/official_artwork.png
105,marowak,home_art,pokemon_home,105_marowak/home_art.png
106,hitmonlee,front,sprite,106_hitmonlee/front.png
106,hitmonlee,back,sprite,106_hitmonlee/back.png
106,hitmonlee,shiny_front,sprite,106_hitmonlee/shiny_front.png
106,hitmonlee,shiny_back,sprite,106_hitmonlee/shiny_back.png
106,hitmonlee,official_art,official-artwork,106_hitmonlee/official_artwork.png
106,hitmonlee,home_art,pokemon_home,106_hitmonlee/home_art.png
107,hitmonchan,front,sprite,107_hitmonchan/front.png
107,hitmonchan,back,sprite,107_hitmonchan/back.png
107,hitmonchan,shiny_front,sprite,107_hitmonchan/shiny_front.png
107,hitmonchan,shiny_back,sprite,107_hitmonchan/shiny_back.png
107,hitmonchan,official_art,official-artwork,107_hitmonchan/official_artwork.png
107,hitmonchan,home_art,pokemon_home,107_hitmonchan/home_art.png
108,lickitung,front,sprite,108_lickitung/front.png
108,lickitung,back,sprite,108_lickitung/back.png
108,lickitung,shiny_front,sprite,108_lickitung/shiny_front.png
108,lickitung,shiny_back,sprite,108_lickitung/shiny_back.png
108,lickitung,official_art,official-artwork,108_lickitung/official_artwork.png
108,lickitung,home_art,pokemon_home,108_lickitung/home_art.png
109,koffing,front,sprite,109_koffing/front.png
109,koffing,back,sprite,109_koffing/back.png
109,koffing,shiny_front,sprite,109_koffing/shiny_front.png
109,koffing,shiny_back,sprite,109_koffing/shiny_back.png
109,koffing,official_art,official-artwork,109_koffing/official_artwork.png
109,koffing,home_art,pokemon_home,109_koffing/home_art.png
110,weezing,front,sprite,110_weezing/front.png
110,weezing,back,sprite,110_weezing/back.png
110,weezing,shiny_front,sprite,110_weezing/shiny_front.png
110,weezing,shiny_back,sprite,110_weezing/shiny_back.png
110,weezing,official_art,official-artwork,110_weezing/official_artwork.png
110,weezing,home_art,pokemon_home,110_weezing/home_art.png
111,rhyhorn,front,sprite,111_rhyhorn/front.png
111,rhyhorn,back,sprite,111_rhyhorn/back.png
111,rhyhorn,shiny_front,sprite,111_rhyhorn/shiny_front.png
111,rhyhorn,shiny_back,sprite,111_rhyhorn/shiny_back.png
111,rhyhorn,official_art,official-artwork,111_rhyhorn/official_artwork.png
111,rhyhorn,home_art,pokemon_home,111_rhyhorn/home_art.png
112,rhydon,front,sprite,112_rhydon/front.png
112,rhydon,back,sprite,112_rhydon/back.png
112,rhydon,shiny_front,sprite,112_rhydon/shiny_front.png
112,rhydon,shiny_back,sprite,112_rhydon/shiny_back.png
112,rhydon,official_art,official-artwork,112_rhydon/official_artwork.png
112,rhydon,home_art,pokemon_home,112_rhydon/home_art.png
113,chansey,front,sprite,113_chansey/front.png
113,chansey,back,sprite,113_chansey/back.png
113,chansey,shiny_front,sprite,113_chansey/shiny_front.png
113,chansey,shiny_back,sprite,113_chansey/shiny_back.png
113,chansey,official_art,official-artwork,113_chansey/official_artwork.png
113,chansey,home_art,pokemon_home,113_chansey/home_art.png
114,tangela,front,sprite,114_tangela/front.png
114,tangela,back,sprite,114_tangela/back.png
114,tangela,shiny_front,sprite,114_tangela/shiny_front.png
114,tangela,shiny_back,sprite,114_tangela/shiny_back.png
114,tangela,official_art,official-artwork,114_tangela/official_artwork.png
114,tangela,home_art,pokemon_home,114_tangela/home_art.png
115,kangaskhan,front,sprite,115_kangaskhan/front.png
115,kangaskhan,back,sprite,115_kangaskhan/back.png
115,kangaskhan,shiny_front,sprite,115_kangaskhan/shiny_front.png
115,kangaskhan,shiny_back,sprite,115_kangaskhan/shiny_back.png
115,kangaskhan,official_art,official-artwork,115_kangaskhan/official_artwork.png
115,kangaskhan,home_art,pokemon_home,115_kangaskhan/home_art.png
116,horsea,front,sprite,116_horsea/front.png
116,horsea,back,sprite,116_horsea/back.png
116,horsea,shiny_front,sprite,116_horsea/shiny_front.png
116,horsea,shiny_back,sprite,116_horsea/shiny_back.png
116,horsea,official_art,official-artwork,116_horsea/official_artwork.png
116,horsea,home_art,pokemon_home,116_horsea/home_art.png
117,seadra,front,sprite,117_seadra/front.png
117,seadra,back,sprite,117_seadra/back.png
117,seadra,shiny_front,sprite,117_seadra/shiny_front.png
117,seadra,shiny_back,sprite,117_seadra/shiny_back.png
117,seadra,official_art,official-artwork,117_seadra/official_artwork.png
117,seadra,home_art,pokemon_home,117_seadra/home_art.png
118,goldeen,front,sprite,118_goldeen/front.png
118,goldeen,back,sprite,118_goldeen/back.png
118,goldeen,shiny_front,sprite,118_goldeen/shiny_front.png
118,goldeen,shiny_back,sprite,118_goldeen/shiny_back.png
118,goldeen,official_art,official-artwork,118_goldeen/official_artwork.png
118,goldeen,home_art,pokemon_home,118_goldeen/home_art.png
119,seaking,front,sprite,119_seaking/front.png
119,seaking,back,sprite,119_seaking/back.png
119,seaking,shiny_front,sprite,119_seaking/shiny_front.png
119,seaking,shiny_back,sprite,119_seaking/shiny_back.png
119,seaking,official_art,official-artwork,119_seaking/official_artwork.png
119,seaking,home_art,pokemon_home,119_seaking/home_art.png
120,staryu,front,sprite,120_staryu/front.png
120,staryu,back,sprite,120_staryu/back.png
120,staryu,shiny_front,sprite,120_staryu/shiny_front.png
120,staryu,shiny_back,sprite,120_staryu/shiny_back.png
120,staryu,official_art,official-artwork,120_staryu/official_artwork.png
120,staryu,home_art,pokemon_home,120_staryu/home_art.png
121,starmie,front,sprite,121_starmie/front.png
121,starmie,back,sprite,121_starmie/back.png
121,starmie,shiny_front,sprite,121_starmie/shiny_front.png
121,starmie,shiny_back,sprite,121_starmie/shiny_back.png
121,starmie,official_art,official-artwork,121_starmie/official_artwork.png
121,starmie,home_art,pokemon_home,121_starmie/home_art.png
122,mr-mime,front,sprite,122_mr-mime/front.png
122,mr-mime,back,sprite,122_mr-mime/back.png
122,mr-mime,shiny_front,sprite,122_mr-mime/shiny_front.png
122,mr-mime,shiny_back,sprite,122_mr-mime/shiny_back.png
122,mr-mime,official_art,official-artwork,122_mr-mime/official_artwork.png
122,mr-mime,home_art,pokemon_home,122_mr-mime/home_art.png
123,scyther,front,sprite,123_scyther/front.png
123,scyther,back,sprite,123_scyther/back.png
123,scyther,shiny_front,sprite,123_scyther/shiny_front.png
123,scyther,shiny_back,sprite,123_scyther/shiny_back.png
123,scyther,official_art,official-artwork,123_scyther/official_artwork.png
123,scyther,home_art,pokemon_home,123_scyther/home_art.png
124,jynx,front,sprite,124_jynx/front.png
124,jynx,back,sprite,124_jynx/back.png
124,jynx,shiny_front,sprite,124_jynx/shiny_front.png
124,jynx,shiny_back,sprite,124_jynx/shiny_back.png
124,jynx,official_art,official-artwork,124_jynx/official_artwork.png
124,jynx,home_art,pokemon_home,124_jynx/home_art.png
125,electabuzz,front,sprite,125_electabuzz/front.png
125,electabuzz,back,sprite,125_electabuzz/back.png
125,electabuzz,shiny_front,sprite,125_electabuzz/shiny_front.png
125,electabuzz,shiny_back,sprite,125_electabuzz/shiny_back.png
125,electabuzz,official_art,official-artwork,125_electabuzz/official_artwork.png
125,electabuzz,home_art,pokemon_home,125_electabuzz/home_art.png
126,magmar,front,sprite,126_magmar/front.png
126,magmar,back,sprite,126_magmar/back.png
126,magmar,shiny_front,sprite,126_magmar/shiny_front.png
126,magmar,shiny_back,sprite,126_magmar/shiny_back.png
126,magmar,official_art,official-artwork,126_magmar/official_artwork.png
126,magmar,home_art,pokemon_home,126_magmar/home_art.png
127,pinsir,front,sprite,127_pinsir/front.png
127,pinsir,back,sprite,127_pinsir/back.png
127,pinsir,shiny_front,sprite,127_pinsir/shiny_front.png
127,pinsir,shiny_back,sprite,127_pinsir/shiny_back.png
127,pinsir,official_art,official-artwork,127_pinsir/official_artwork.png
127,pinsir,home_art,pokemon_home,127_pinsir/home_art.png
128,tauros,front,sprite,128_tauros/front.png
128,tauros,back,sprite,128_tauros/back.png
128,tauros,shiny_front,sprite,128_tauros/shiny_front.png
128,tauros,shiny_back,sprite,128_tauros/shiny_back.png
128,tauros,official_art,official-artwork,128_tauros/official_artwork.png
128,tauros,home_art,pokemon_home,128_tauros/home_art.png
129,magikarp,front,sprite,129_magikarp/front.png
129,magikarp,back,sprite,129_magikarp/back.png
129,magikarp,shiny_front,sprite,129_magikarp/shiny_front.png
129,magikarp,shiny_back,sprite,129_magikarp/shiny_back.png
129,magikarp,official_art,official-artwork,129_magikarp/official_artwork.png
129,magikarp,home_art,pokemon_home,129_magikarp/home_art.png
130,gyarados,front,sprite,130_gyarados/front.png
130,gyarados,back,sprite,130_gyarados/back.png
130,gyarados,shiny_front,sprite,130_gyarados/shiny_front.png
130,gyarados,shiny_back,sprite,130_gyarados/shiny_back.png
130,gyarados,official_art,official-artwork,130_gyarados/official_artwork.png
130,gyarados,home_art,pokemon_home,130_gyarados/home_art.png
131,lapras,front,sprite,131_lapras/front.png
131,lapras,back,sprite,131_lapras/back.png
131,lapras,shiny_front,sprite,131_lapras/shiny_front.png
131,lapras,shiny_back,sprite,131_lapras/shiny_back.png
131,lapras,official_art,official-artwork,131_lapras/official_artwork.png
131,lapras,home_art,pokemon_home,131_lapras/home_art.png
132,ditto,front,sprite,132_ditto/front.png
132,ditto,back,sprite,132_ditto/back.png
132,ditto,shiny_front,sprite,132_ditto/shiny_front.png
132,ditto,shiny_back,sprite,132_ditto/shiny_back.png
132,ditto,official_art,official-artwork,132_ditto/official_artwork.png
132,ditto,home_art,pokemon_home,132_ditto/home_art.png
133,eevee,front,sprite,133_eevee/front.png
133,eevee,back,sprite,133_eevee/back.png
133,eevee,shiny_front,sprite,133_eevee/shiny_front.png
133,eevee,shiny_back,sprite,133_eevee/shiny_back.png
133,eevee,official_art,official-artwork,133_eevee/official_artwork.png
133,eevee,home_art,pokemon_home,133_eevee/home_art.png
134,vaporeon,front,sprite,134_vaporeon/front.png
134,vaporeon,back,sprite,134_vaporeon/back.png
134,vaporeon,shiny_front,sprite,134_vaporeon/shiny_front.png
134,vaporeon,shiny_back,sprite,134_vaporeon/shiny_back.png
134,vaporeon,official_art,official-artwork,134_vaporeon/official_artwork.png
134,vaporeon,home_art,pokemon_home,134_vaporeon/home_art.png
135,jolteon,front,sprite,135_jolteon/front.png
135,jolteon,back,sprite,135_jolteon/back.png
135,jolteon,shiny_front,sprite,135_jolteon/shiny_front.png
135,jolteon,shiny_back,sprite,135_jolteon/shiny_back.png
135,jolteon,official_art,official-artwork,135_jolteon/official_artwork.png
135,jolteon,home_art,pokemon_home,135_jolteon/home_art.png
136,flareon,front,sprite,136_flareon/front.png
136,flareon,back,sprite,136_flareon/back.png
136,flareon,shiny_front,sprite,136_flareon/shiny_front.png
136,flareon,shiny_back,sprite,136_flareon/shiny_back.png
136,flareon,official_art,official-artwork,136_flareon/official_artwork.png
136,flareon,home_art,pokemon_home,136_flareon/home_art.png
137,porygon,front,sprite,137_porygon/front.png
137,porygon,back,sprite,137_porygon/back.png
137,porygon,shiny_front,sprite,137_porygon/shiny_front.png
137,porygon,shiny_back,sprite,137_porygon/shiny_back.png
137,porygon,official_art,official-artwork,137_porygon/official_artwork.png
137,porygon,home_art,pokemon_home,137_porygon/home_art.png
138,omanyte,front,sprite,138_omanyte/front.png
138,omanyte,back,sprite,138_omanyte/back.png
138,omanyte,shiny_front,sprite,138_omanyte/shiny_front.png
138,omanyte,shiny_back,sprite,138_omanyte/shiny_back.png
138,omanyte,official_art,official-artwork,138_omanyte/official_artwork.png
138,omanyte,home_art,pokemon_home,138_omanyte/home_art.png
139,omastar,front,sprite,139_omastar/front.png
139,omastar,back,sprite,139_omastar/back.png
139,omastar,shiny_front,sprite,139_omastar/shiny_front.png
139,omastar,shiny_back,sprite,139_omastar/shiny_back.png
139,omastar,official_art,official-artwork,139_omastar/official_artwork.png
139,omastar,home_art,pokemon_home,139_omastar/home_art.png
140,kabuto,front,sprite,140_kabuto/front.png
140,kabuto,back,sprite,140_kabuto/back.png
140,kabuto,shiny_front,sprite,140_kabuto/shiny_front.png
140,kabuto,shiny_back,sprite,140_kabuto/shiny_back.png
140,kabuto,official_art,official-artwork,140_kabuto/official_artwork.png
140,kabuto,home_art,pokemon_home,140_kabuto/home_art.png
141,kabutops,front,sprite,141_kabutops/front.png
141,kabutops,back,sprite,141_kabutops/back.png
141,kabutops,shiny_front,sprite,141_kabutops/shiny_front.png
141,kabutops,shiny_back,sprite,141_kabutops/shiny_back.png
141,kabutops,official_art,official-artwork,141_kabutops/official_artwork.png
141,kabutops,home_art,pokemon_home,141_kabutops/home_art.png
142,aerodactyl,front,sprite,142_aerodactyl/front.png
142,aerodactyl,back,sprite,142_aerodactyl/back.png
142,aerodactyl,shiny_front,sprite,142_aerodactyl/shiny_front.png
142,aerodactyl,shiny_back,sprite,142_aerodactyl/shiny_back.png
142,aerodactyl,official_art,official-artwork,142_aerodactyl/official_artwork.png
142,aerodactyl,home_art,pokemon_home,142_aerodactyl/home_art.png
143,snorlax,front,sprite,143_snorlax/front.png
143,snorlax,back,sprite,143_snorlax/back.png
143,snorlax,shiny_front,sprite,143_snorlax/shiny_front.png
143,snorlax,shiny_back,sprite,143_snorlax/shiny_back.png
143,snorlax,official_art,official-artwork,143_snorlax/official_artwork.png
143,snorlax,home_art,pokemon_home,143_snorlax/home_art.png
144,articuno,front,sprite,144_articuno/front.png
144,articuno,back,sprite,144_articuno/back.png
144,articuno,shiny_front,sprite,144_articuno/shiny_front.png
144,articuno,shiny_back,sprite,144_articuno/shiny_back.png
144,articuno,official_art,official-artwork,144_articuno/official_artwork.png
144,articuno,home_art,pokemon_home,144_articuno/home_art.png
145,zapdos,front,sprite,145_zapdos/front.png
145,zapdos,back,sprite,145_zapdos/back.png
145,zapdos,shiny_front,sprite,145_zapdos/shiny_front.png
145,zapdos,shiny_back,sprite,145_zapdos/shiny_back.png
145,zapdos,official_art,official-artwork,145_zapdos/official_artwork.png
145,zapdos,home_art,pokemon_home,145_zapdos/home_art.png
146,moltres,front,sprite,146_moltres/front.png
146,moltres,back,sprite,146_moltres/back.png
146,moltres,shiny_front,sprite,146_moltres/shiny_front.png
146,moltres,shiny_back,sprite,146_moltres/shiny_back.png
146,moltres,official_art,official-artwork,146_moltres/official_artwork.png
146,moltres,home_art,pokemon_home,146_moltres/home_art.png
147,dratini,front,sprite,147_dratini/front.png
147,dratini,back,sprite,147_dratini/back.png
147,dratini,shiny_front,sprite,147_dratini/shiny_front.png
147,dratini,shiny_back,sprite,147_dratini/shiny_back.png
147,dratini,official_art,official-artwork,147_dratini/official_artwork.png
147,dratini,home_art,pokemon_home,147_dratini/home_art.png
148,dragonair,front,sprite,148_dragonair/front.png
148,dragonair,back,sprite,148_dragonair/back.png
148,dragonair,shiny_front,sprite,148_dragonair/shiny_front.png
148,dragonair,shiny_back,sprite,148_dragonair/shiny_back.png
148,dragonair,official_art,official-artwork,148_dragonair/official_artwork.png
148,dragonair,home_art,pokemon_home,148_dragonair/home_art.png
149,dragonite,front,sprite,149_dragonite/front.png
149,dragonite,back,sprite,149_dragonite/back.png
149,dragonite,shiny_front,sprite,149_dragonite/shiny_front.png
149,dragonite,shiny_back,sprite,149_dragonite/shiny_back.png
149,dragonite,official_art,official-artwork,149_dragonite/official_artwork.png
149,dragonite,home_art,pokemon_home,149_dragonite/home_art.png
150,mewtwo,front,sprite,150_mewtwo/front.png
150,mewtwo,back,sprite,150_mewtwo/back.png
150,mewtwo,shiny_front,sprite,150_mewtwo/shiny_front.png
150,mewtwo,shiny_back,sprite,150_mewtwo/shiny_back.png
150,mewtwo,official_art,official-artwork,150_mewtwo/official_artwork.png
150,mewtwo,home_art,pokemon_home,150_mewtwo/home_art.png
151,mew,front,sprite,151_mew/front.png
151,mew,back,sprite,151_mew/back.png
151,mew,shiny_front,sprite,151_mew/shiny_front.png
151,mew,shiny_back,sprite,151_mew/shiny_back.png
151,mew,official_art,official-artwork,151_mew/official_artwork.png
151,mew,home_art,pokemon_home,151_mew/home_art.png
152,chikorita,front,sprite,152_chikorita/front.png
152,chikorita,back,sprite,152_chikorita/back.png
152,chikorita,shiny_front,sprite,152_chikorita/shiny_front.png
152,chikorita,shiny_back,sprite,152_chikorita/shiny_back.png
152,chikorita,official_art,official-artwork,152_chikorita/official_artwork.png
152,chikorita,home_art,pokemon_home,152_chikorita/home_art.png
153,bayleef,front,sprite,153_bayleef/front.png
153,bayleef,back,sprite,153_bayleef/back.png
153,bayleef,shiny_front,sprite,153_bayleef/shiny_front.png
153,bayleef,shiny_back,sprite,153_bayleef/shiny_back.png
153,bayleef,official_art,official-artwork,153_bayleef/official_artwork.png
153,bayleef,home_art,pokemon_home,153_bayleef/home_art.png
154,meganium,front,sprite,154_meganium/front.png
154,meganium,back,sprite,154_meganium/back.png
154,meganium,shiny_front,sprite,154_meganium/shiny_front.png
154,meganium,shiny_back,sprite,154_meganium/shiny_back.png
154,meganium,official_art,official-artwork,154_meganium/official_artwork.png
154,meganium,home_art,pokemon_home,154_meganium/home_art.png
155,cyndaquil,front,sprite,155_cyndaquil/front.png
155,cyndaquil,back,sprite,155_cyndaquil/back.png
155,cyndaquil,shiny_front,sprite,155_cyndaquil/shiny_front.png
155,cyndaquil,shiny_back,sprite,155_cyndaquil/shiny_back.png
155,cyndaquil,official_art,official-artwork,155_cyndaquil/official_artwork.png
155,cyndaquil,home_art,pokemon_home,155_cyndaquil/home_art.png
156,quilava,front,sprite,156_quilava/front.png
156,quilava,back,sprite,156_quilava/back.png
156,quilava,shiny_front,sprite,156_quilava/shiny_front.png
156,quilava,shiny_back,sprite,156_quilava/shiny_back.png
156,quilava,official_art,official-artwork,156_quilava/official_artwork.png
156,quilava,home_art,pokemon_home,156_quilava/home_art.png
157,typhlosion,front,sprite,157_typhlosion/front.png
157,typhlosion,back,sprite,157_typhlosion/back.png
157,typhlosion,shiny_front,sprite,157_typhlosion/shiny_front.png
157,typhlosion,shiny_back,sprite,157_typhlosion/shiny_back.png
157,typhlosion,official_art,official-artwork,157_typhlosion/official_artwork.png
157,typhlosion,home_art,pokemon_home,157_typhlosion/home_art.png
158,totodile,front,sprite,158_totodile/front.png
158,totodile,back,sprite,158_totodile/back.png
158,totodile,shiny_front,sprite,158_totodile/shiny_front.png
158,totodile,shiny_back,sprite,158_totodile/shiny_back.png
158,totodile,official_art,official-artwork,158_totodile/official_artwork.png
158,totodile,home_art,pokemon_home,158_totodile/home_art.png
159,croconaw,front,sprite,159_croconaw/front.png
159,croconaw,back,sprite,159_croconaw/back.png
159,croconaw,shiny_front,sprite,159_croconaw/shiny_front.png
159,croconaw,shiny_back,sprite,159_croconaw/shiny_back.png
159,croconaw,official_art,official-artwork,159_croconaw/official_artwork.png
159,croconaw,home_art,pokemon_home,159_croconaw/home_art.png
160,feraligatr,front,sprite,160_feraligatr/front.png
160,feraligatr,back,sprite,160_feraligatr/back.png
160,feraligatr,shiny_front,sprite,160_feraligatr/shiny_front.png
160,feraligatr,shiny_back,sprite,160_feraligatr/shiny_back.png
160,feraligatr,official_art,official-artwork,160_feraligatr/official_artwork.png
160,feraligatr,home_art,pokemon_home,160_feraligatr/home_art.png
161,sentret,front,sprite,161_sentret/front.png
161,sentret,back,sprite,161_sentret/back.png
161,sentret,shiny_front,sprite,161_sentret/shiny_front.png
161,sentret,shiny_back,sprite,161_sentret/shiny_back.png
161,sentret,official_art,official-artwork,161_sentret/official_artwork.png
161,sentret,home_art,pokemon_home,161_sentret/home_art.png
162,furret,front,sprite,162_furret/front.png
162,furret,back,sprite,162_furret/back.png
162,furret,shiny_front,sprite,162_furret/shiny_front.png
162,furret,shiny_back,sprite,162_furret/shiny_back.png
162,furret,official_art,official-artwork,162_furret/official_artwork.png
162,furret,home_art,pokemon_home,162_furret/home_art.png
163,hoothoot,front,sprite,163_hoothoot/front.png
